Temperature,Humidity,Wind Speed,Zone 1 Power Consumption,Zone 2  Power Consumption,Zone 3  Power Consumption
23.300,61.03,0.069,32709.24590,18728.2,17087.6
26.540,77.10,4.911,48459.26910,31769.6,43989.3
25.580,84.40,4.919,33660.59801,22648.1,29920.7
24.360,61.62,4.928,37854.15929,23306.4,13979.3
13.750,82.30,0.082,33040.34043,17487.8,19387.7
26.310,34.67,0.072,36874.17219,20406.2,21628.1
19.840,92.80,0.068,34169.27790,20774.7,9646.69
17.800,74.20,4.920,30835.53611,25330.7,11234
25.670,87.00,4.930,40198.53496,24975.7,19350.5
24.500,92.40,4.917,31862.19756,19471.2,15053
15.190,72.80,0.070,41194.93671,24496,25486.3
27.350,53.34,4.923,31781.72185,20548.4,22112.5
21.450,67.08,0.080,40281.85430,25095.2,24611.4
17.020,84.10,0.079,30657.04918,21105.9,14423.3
17.970,69.56,0.083,22493.24503,13879.8,11236.4
18.340,63.31,4.915,23828.34437,14968.8,12884.7
16.850,86.30,0.073,30025.53191,17915.9,18720
24.710,91.20,4.925,25897.62486,15730.5,12170
19.500,84.30,0.121,42078.24945,25857.3,17927.8
11.090,57.79,4.918,43639.32203,25655.9,25355.6
21.880,78.90,0.083,47277.37418,29322.8,19929.5
26.300,44.72,4.908,30216.07973,20870.9,20316.7
9.390,91.30,0.080,21937.64259,17618.9,9248.5
15.710,84.70,0.072,38490.93649,17629.7,25117.1
22.750,70.10,0.080,34812.07877,24819.1,13335
15.650,59.70,0.077,32014.17722,16949.5,17187.5
16.660,66.12,4.914,34110.37975,19984.2,15845.8
18.620,88.20,0.068,25281.04918,15897.2,15461.1
14.290,44.89,0.077,30418.25095,25874.2,9669.15
23.270,65.32,0.267,42843.18584,25578,22869.4
18.330,64.84,0.084,30734.46717,21787,15848.7
24.090,84.90,4.917,46412.43063,28514.9,29889.4
12.150,84.80,0.078,23824.34043,14301.2,14452.3
16.400,74.90,0.073,40687.45247,34350.4,16007.7
8.140,82.30,0.074,23562.53165,15643.8,15712.8
12.410,77.80,0.083,39353.92405,25397,24040.5
10.130,86.50,0.083,30956.96203,19134.3,19119
23.540,80.80,4.923,34266.90265,21214.6,13655.7
13.760,87.10,0.081,26871.73305,14737.3,17832.7
19.730,65.62,4.919,25123.53982,18000,9996.16
24.150,56.19,4.920,29564.60177,17397.5,13538.1
13.730,60.01,4.918,22716.61017,13305.8,14617.1
22.490,79.00,4.908,28895.68106,19875.9,19382.8
20.060,68.23,0.080,34106.75410,23019.2,17145.9
14.750,85.80,0.071,24050.63509,13666.8,15662.5
20.930,59.52,0.071,32998.81967,18360.4,17682.3
10.300,83.40,0.074,42345.76271,26254.1,25118.2
8.530,87.20,0.082,23199.31915,13778,13999.4
15.400,67.76,0.077,35859.06383,19265.9,15741.3
30.810,41.75,4.909,42916.14618,34264.6,29577.2
34.780,34.95,0.070,37628.17276,25815.2,25076.5
12.570,52.14,0.077,29481.36882,23760.7,8873.95
11.660,86.50,0.088,20883.03797,19502.7,16684.3
11.590,88.00,0.085,33408.00000,19489,17111.6
10.850,51.09,0.080,44603.54430,27001.8,25515.2
16.170,59.63,0.075,29651.71103,24117.8,10579.6
18.850,51.20,0.083,40338.90591,33016.2,17379.2
14.240,63.02,4.920,32955.13308,28020.9,14382.7
16.550,70.20,0.079,26011.27869,16272.4,15851.7
16.310,58.53,0.078,21692.30769,16869.4,9652.05
23.370,58.74,4.921,34421.50820,21447.7,17915.5
20.850,79.80,0.314,24142.30088,16780,9225.41
7.100,87.70,0.086,23009.62025,15202.4,11757.1
28.630,50.36,4.908,42584.45183,30068.4,34288.9
18.510,75.50,4.916,42964.76821,25929.7,26933.2
15.480,81.30,0.083,22110.76923,17520.2,10051.1
19.950,76.20,4.926,34887.34426,21930.7,21605.8
21.050,50.36,4.910,23837.34219,15869.6,17310.1
31.200,44.76,4.908,37755.74751,25781,29173.6
14.930,59.53,0.085,33770.12658,22092.4,16614.9
11.710,83.40,0.082,24317.24435,13388.2,15825.5
17.460,63.53,4.919,31150.63457,19183.8,11385.8
21.890,76.40,0.067,44922.91391,27116,29166.3
21.390,62.86,4.916,35416.13115,21544.3,18177.8
19.900,81.70,0.067,30867.69231,25921.5,16302.7
19.640,87.80,4.921,28415.57987,18507.9,12249.5
24.850,48.16,4.914,27415.81395,17616.5,20358.8
22.840,74.90,0.069,47389.66887,26876.5,29012.7
26.740,80.30,4.914,46705.11628,29244.3,42730
19.780,61.78,0.080,42416.26230,25344.9,25302
18.650,72.00,0.076,32588.33154,19866,17821.1
19.980,56.96,4.920,36070.81967,23208.7,18037.9
21.550,72.40,4.921,34635.54098,21183.9,16697
16.220,55.67,0.074,34804.56274,29180.7,14538.3
20.350,42.63,0.085,33335.38462,25523.6,10340.2
10.100,52.25,0.082,23888.13559,14804.9,11097.4
21.560,54.12,0.293,46150.08850,30532.6,18627.3
25.710,56.59,0.298,37312.56637,20724.3,16162.1
20.530,72.20,0.069,45840.52516,26663.9,20098.7
21.500,66.76,4.916,29247.43982,20136.1,14531.3
9.090,85.50,0.083,18536.88213,13384.5,6252.1
20.770,61.51,0.073,30553.84615,24597.5,11774.5
19.860,64.26,0.082,32079.73770,20764.1,14306.7
13.350,72.70,0.084,32107.11864,23339.8,17007.9
28.110,46.75,4.907,51412.62458,34336.7,42055.2
16.070,87.20,0.066,35626.43703,26725.1,26775.3
26.700,71.00,4.940,37129.94451,23839.1,23003.9
19.300,45.14,0.083,32038.48101,19976.9,16273.7
11.910,54.42,0.084,34114.57627,19163.5,17598.4
15.090,63.14,0.076,31513.30798,25966.2,10764
14.010,56.78,4.921,23015.59322,13659.6,14605.5
16.070,70.60,0.072,42595.47901,22846.4,28229.8
20.820,64.03,0.084,23575.66740,18343.6,11455.8
10.570,67.10,0.081,43616.68085,26385.4,25409
20.360,79.20,0.070,40849.36543,33408.3,17414.2
9.090,82.60,0.080,27007.59494,17018.8,12312.3
11.580,49.85,0.088,34157.28814,19127.1,18136.8
13.770,86.00,0.087,29370.41981,16845.2,20404.4
34.600,31.71,4.906,43005.44850,30957,33987.6
23.890,86.30,4.915,29010.49834,18846.8,22262.8
25.910,32.63,0.071,40230.99338,24833.3,22478.8
21.980,86.60,0.288,42180.53097,27606.2,17680.1
23.940,63.91,4.920,41094.29508,26165.9,23144.9
15.500,61.05,0.081,41155.93220,27811.6,24753.5
24.980,38.31,4.906,26975.68106,18148.1,22533.9
23.750,43.73,4.917,46652.18543,27744.7,28510.5
20.250,73.80,4.903,27383.92027,17969.6,17448.7
20.620,75.20,4.918,35214.68852,23149.2,17204.2
16.330,69.79,0.077,38138.55319,23030.5,17709.7
21.040,43.88,0.080,28443.97351,18520.2,13717.7
15.120,75.60,0.076,41796.45570,25809.1,25231.8
3.973,77.60,0.084,22906.32911,14542.2,10999.5
20.510,75.50,0.070,33590.55738,20712.1,16189.8
23.740,67.02,0.068,39010.33113,21802.1,19589.9
14.530,78.60,0.074,22165.06329,13229.2,13642.4
20.720,89.90,0.069,22378.80795,13756.3,11821.3
18.720,87.30,0.068,25054.42623,14515.2,15338.6
25.670,86.00,4.916,31389.76744,20198.7,26865.9
28.740,29.55,4.925,37942.25166,23336.4,20186.6
12.020,60.18,0.084,41972.65823,26549.5,25399.5
19.770,88.50,0.064,26071.24726,16752.7,9833.43
12.410,60.25,0.080,21889.23077,17490.5,10056.9
22.750,75.60,0.069,46728.47682,26139.3,27990.6
17.310,69.78,0.077,37975.38462,32057.9,16701.7
21.010,64.92,0.078,42945.04918,25824.1,25307.9
17.340,78.40,0.081,33955.67213,22688.5,16114
13.300,65.62,0.083,33919.32203,20086.3,21129.6
11.260,61.85,4.920,20221.27660,10382.9,9702.58
26.340,79.10,4.930,34854.07325,22561.8,28119.9
18.050,50.88,0.084,32403.06383,20604.9,17297.4
22.010,69.29,4.932,47539.11504,28096.5,20657.2
20.680,76.60,0.074,40969.10284,33524.1,17373.4
13.080,63.12,0.081,39728.13559,24616.4,24226.7
27.860,32.44,4.929,32183.36283,18097.3,16403.4
15.370,45.58,0.089,44554.93671,27483.3,25752.3
8.590,85.00,0.090,28653.99240,21496.2,9409.84
10.130,86.30,0.087,16599.49367,17106.4,12000
5.976,86.80,0.085,21818.73418,13951.4,14214.9
20.730,66.40,4.922,35783.36283,23014.6,14808.9
11.880,85.60,0.067,40013.61702,23147.6,24480
19.890,81.50,0.070,30172.30769,25322.7,15892
20.280,60.18,0.073,28806.20022,15191.9,18449.5
22.880,64.20,4.906,35108.57143,24979.7,24269.1
19.840,84.10,0.065,38768.74172,23965.1,24345.6
30.890,50.15,4.905,41112.71920,32244.1,24544.7
20.840,51.85,0.080,32743.33692,19869.7,16343.3
22.940,49.95,4.916,29036.01329,19177.2,23919.7
16.200,73.20,0.071,32885.94187,18670.9,18269.1
13.270,76.20,0.080,24342.04521,13604.5,15627.6
12.870,88.20,4.924,27520.00000,20938,13544.1
19.490,44.20,0.087,33193.84615,24776,10114.7
26.580,72.90,4.908,35985.61598,25028.9,22317.7
22.110,74.20,0.068,44795.76159,25896,23867.1
21.290,66.73,4.924,35995.27869,23286.7,18504.3
7.370,84.70,0.082,21639.54373,17364.8,9715.25
18.110,60.42,4.921,30369.19037,18732,14081.9
21.390,81.70,0.065,45024.63576,26296.5,29579.8
12.930,88.60,4.918,30560.00000,23426,14891.6
14.270,78.20,0.070,41778.38298,28851.2,25496.1
17.220,52.62,0.079,30720.00000,25575.6,13659.8
15.020,61.50,0.084,32354.04255,21343.9,16205.8
13.370,77.60,0.082,31671.48289,26036.2,9784.39
29.120,59.33,4.923,36071.76080,23362,25926
20.400,69.76,4.917,25504.07002,17495.9,12879.8
27.660,51.86,4.905,39592.82392,32126.6,26938.2
23.610,32.61,4.921,33383.48936,22843.9,16351
18.440,77.90,0.078,35421.82992,17395.1,17477.8
24.320,84.30,4.917,28940.33223,18801.3,21810.9
18.830,82.80,0.245,24709.38053,14968.8,9601.96
28.100,43.71,4.905,38037.73585,26218.8,27199
25.900,82.80,4.921,37991.76080,25146.8,34246.7
19.380,88.20,0.069,31749.32166,25625.7,14251.2
12.460,87.50,0.073,27157.78723,15472,16385.8
27.850,28.98,4.907,30407.44186,20851.9,26317.7
22.650,69.34,0.072,36645.29801,22797.5,20021.2
28.490,35.62,4.909,37961.02109,26389.9,26121.6
12.970,66.66,0.084,40680.00000,25156.2,27763.8
19.780,81.70,0.068,24775.38462,19811.2,11624.1
12.830,70.50,0.087,24602.03390,14841.3,14669.2
19.670,89.10,4.912,29271.50442,17947.6,10284.5
16.400,73.60,0.081,33772.57266,18663.5,22237.1
14.380,75.00,0.072,26648.52530,16013,14033.5
19.760,64.39,4.933,31824.94530,19460.2,10790.5
17.640,90.40,0.066,25797.24590,15020.4,15758.4
18.590,90.10,4.917,30380.06557,18405,16673.7
13.430,51.99,0.083,33113.87234,20257.3,15085.2
19.550,61.19,4.921,37644.59016,23268.1,18446
18.410,83.30,4.916,33088.14159,22965.9,9078.32
27.390,54.04,0.066,37980.39735,23456.1,20487.9
22.770,43.05,4.919,27047.78761,16076.5,9907.91
26.840,36.85,4.904,29803.68479,21368.1,21938.6
22.510,87.50,0.292,27863.36283,16641.6,14079.3
19.080,73.90,0.071,39095.38462,32065.3,20154.2
14.230,70.10,0.084,43437.96610,25772.6,25239.8
19.870,84.20,4.913,26327.78761,18467.8,8172.26
26.820,53.32,0.065,44772.35880,29935.4,39482.5
19.560,91.70,4.920,34522.18818,21420.7,10662.1
17.000,87.00,0.073,38924.95156,15620.8,18693.8
10.440,84.40,0.087,26361.19149,14809.8,11885.8
16.140,80.10,0.073,22035.56512,12779.6,11799.3
21.730,55.74,0.082,31906.72340,21358.5,16316.1
26.070,46.72,4.915,37024.07002,22332,14379.6
21.580,47.04,0.082,44312.58278,27284.4,27346.7
25.510,87.00,4.917,30088.50498,18174.7,24467.9
16.220,69.16,0.072,21578.70722,17685.2,9450.18
17.040,80.60,0.069,35911.64693,20342.6,19188.4
13.120,57.68,0.082,28483.65019,22151.6,7894.36
17.430,70.90,4.920,25916.89989,15950.7,15604.4
27.200,68.63,4.905,38974.08638,27049.4,25962.2
17.160,77.50,0.082,31497.24289,26077.6,11327.4
22.130,66.06,0.082,45027.57112,27743.2,19211.7
20.770,74.50,0.068,34308.19672,21317.6,17006
26.690,52.78,4.905,37775.62708,24496.7,23214.5
23.160,71.20,4.910,28959.46844,19169.6,22594.1
15.930,51.90,0.084,35200.00000,28801.5,15431.5
10.190,84.70,0.089,26904.30380,16402.4,16649.6
12.670,86.50,0.070,43065.76271,25302.1,26721.8
12.390,65.34,0.084,21180.75949,10362.3,12572.5
21.520,69.73,0.078,25318.81967,14009.9,13315.6
15.990,44.44,4.920,31120.00000,24099.2,11485.3
14.590,57.70,4.919,32961.35593,20374.5,16070.1
14.460,82.90,0.081,26135.38462,21269,9640.48
17.330,51.38,0.079,31692.15190,21187.8,15874.7
22.190,75.00,4.916,27954.43709,18232,21001.8
21.660,52.55,0.084,33137.31148,21325.1,16749.5
16.320,89.20,0.082,30822.93217,25487.6,11479.1
21.210,79.90,0.081,47359.29978,29285.5,20087.1
17.290,86.40,4.917,29385.44262,18386.4,17863
19.670,63.99,4.919,25098.51276,15901.6,14493.3
20.500,70.30,0.273,27481.06195,16031.6,13320.4
25.410,60.25,0.072,32640.00000,21588.8,15602.2
16.230,59.24,0.085,23747.69231,18658.3,10594.7
20.270,77.30,4.919,40401.92560,24710.8,17245
33.040,23.34,4.913,47579.00332,30596.2,42193.8
17.060,51.07,0.085,32121.19149,18113.4,17053.5
25.610,78.20,4.922,37161.90899,24496.7,24755.4
21.090,61.37,0.070,31729.23077,25281.8,17997.1
19.480,45.80,0.089,31910.88608,19634,16077.1
10.920,62.44,0.085,32494.17722,21275.4,15926.7
15.980,52.82,0.091,32657.03422,26595.9,10101.3
11.670,77.00,0.083,24168.43918,13069.2,15354.2
15.240,68.46,0.080,27589.35361,22077.9,9818.97
9.900,81.50,0.076,24534.68354,16639.5,13445.8
26.250,75.90,4.916,41697.80731,26141.8,32168
22.740,70.80,0.069,38895.89404,21644.9,19300.4
14.090,82.00,0.087,23229.95745,13928,14434.8
22.100,57.91,0.079,31901.53846,25832.2,11236.6
21.610,89.30,4.915,28723.53982,16607.9,14067.6
19.220,65.73,4.924,26254.00438,15990.9,10953.9
19.300,80.60,4.911,24740.51054,14875.2,14126.1
19.510,67.21,0.078,26023.86885,15700.3,14878.1
11.140,69.84,4.918,21440.00000,17475.6,10450.1
27.890,66.77,4.912,36900.99668,24941.8,27685.4
13.680,88.80,0.067,24472.24973,12244.4,16837.8
11.550,63.11,0.082,44512.40506,26976.3,26081.9
25.740,54.75,4.902,43989.52275,29347.4,32934.9
9.710,70.80,4.915,31393.22034,19477.2,14646
24.110,93.30,4.926,23257.35849,14681.3,15360
12.720,80.70,0.077,42574.97872,23652.4,25647.1
19.880,59.35,4.923,31010.97345,15934.3,18656.8
18.690,51.74,0.084,30197.46835,17905.2,16915.7
21.880,72.60,0.066,44935.62914,26244.1,25332.2
17.540,41.12,0.085,31336.85106,18285.4,15723.9
17.470,71.10,4.920,32473.84615,27070.7,14272.8
18.120,63.43,4.922,32020.30635,17832,12313.7
23.180,74.20,4.912,38240.53156,25822.8,31692.1
18.580,85.60,4.917,28315.27869,18746.7,13111.6
22.300,51.68,0.080,36683.44371,22501.9,19914.8
23.480,45.31,4.917,37685.10638,21343.9,20386.5
24.080,63.55,4.930,36885.66372,20499.8,17144.7
11.800,79.00,0.089,27358.17490,20910.7,8084.51
12.500,75.80,0.073,37846.38783,31544.6,16290
22.940,76.00,0.261,45748.67257,27475.3,23234.2
25.810,88.60,4.913,34815.71587,25534.5,28613.4
23.290,80.60,0.283,31750.08850,19279.8,14297
27.720,68.28,4.916,38246.91030,26240.5,30324.4
17.290,62.52,4.921,30870.79646,16379.6,15356.1
17.750,85.50,4.913,24439.03720,12977.2,8858.84
16.700,83.60,0.086,30052.44349,18905.5,15540.4
22.150,65.20,4.922,34156.67396,19228.6,12453.7
20.940,69.96,0.280,27539.60613,16256,11823.5
19.500,84.40,0.089,43338.64333,26421.2,18581.4
21.480,87.90,4.911,23823.71681,15612.5,9954.97
28.360,61.27,4.927,39248.37209,26058.2,26757.5
17.420,81.60,0.067,26781.53846,21083.1,14619.8
11.200,69.24,4.918,22961.01266,13094.2,14342.2
26.200,53.72,0.080,37436.81063,25583.5,32589.8
25.390,57.59,4.906,28608.63787,20426.6,21419.2
29.980,40.49,4.906,42163.45515,30281,28908.5
16.580,67.22,0.073,31002.28137,25108.3,10078.3
26.790,63.29,4.904,39520.88790,25652.4,23497.4
33.670,35.42,4.921,28876.54485,31727.8,25034.3
22.400,56.57,0.071,30886.15385,26241.3,10953.3
22.540,64.65,4.910,31395.51609,22326.1,24562.8
19.000,79.60,0.069,26527.47541,16331.9,16020.7
22.920,70.40,0.069,33504.63576,16244.9,16943.3
26.470,51.57,0.072,35151.73770,19857.6,17997.1
13.290,77.90,0.070,41570.04255,25426.8,25310.3
22.330,83.40,4.918,28889.00662,18164.7,21143.6
25.980,37.28,4.925,30552.21239,17259,15779.7
20.410,86.80,0.070,24044.50331,15702.3,14609.7
24.820,81.10,4.925,33901.53163,22755.6,27012.4
14.680,76.00,0.080,24813.26157,15972.7,15458.9
16.430,75.40,0.082,24689.25727,13813.4,15924.4
28.330,34.04,4.920,36006.37168,21379.2,13526.3
20.940,72.50,0.068,33074.36066,21837.8,16055.7
20.150,27.50,0.084,34506.46388,29405.3,13668.2
13.930,69.15,0.071,34938.30508,20618.8,19699.8
21.730,67.65,0.085,39811.39073,21049.9,24067.9
15.440,65.04,0.072,30318.98734,19546.5,17355.2
13.410,61.58,0.083,45782.27848,27443.2,26660.2
10.510,85.30,0.080,21538.46154,16304.1,9617.35
20.780,45.39,0.087,34336.79225,19939.3,18845.1
10.580,88.00,0.072,24081.70213,13412.2,14707.7
35.160,34.52,0.068,37468.70432,25762,24895.7
14.790,35.16,0.078,38764.55696,23452.9,22126.3
4.779,87.70,0.086,26041.51899,17223.1,12161.9
22.870,63.97,4.916,36721.57549,23934,12710.5
19.470,65.78,0.082,38043.07692,32158.3,19807.2
19.160,80.10,0.069,22523.07692,17788,9744.58
12.390,75.90,0.072,23618.46154,19149.2,10137.8
20.260,72.80,0.071,29556.92308,21983.1,10299.8
20.090,70.50,0.076,38806.15385,33009.9,16765.3
24.800,61.58,0.073,30999.73510,20597.1,13197.8
20.070,88.30,0.350,27812.38938,16675.3,14744.2
16.380,74.90,0.073,28161.21673,23841.7,12060.5
21.710,59.30,4.907,39361.06548,27062.7,30316.7
24.890,46.75,4.908,34285.10544,24397.9,23864.6
24.610,52.42,4.921,25667.92123,15983.4,9173.98
21.680,86.50,4.912,26232.21239,15612.5,12961.5
14.520,89.50,0.073,36748.67600,19701,25588.4
13.840,72.20,0.084,32918.64407,21005.5,15259.7
16.250,59.83,0.074,29493.53612,23731.2,10671.8
20.170,70.60,4.917,25099.86755,15721,12748.8
8.940,81.10,0.084,25198.47909,20778.2,11207.7
28.450,47.52,4.923,37935.44950,24215.4,25459.6
31.740,40.48,4.906,38954.95017,28200,33222.4
21.740,58.51,0.081,41912.65574,24939.9,24573.3
7.530,61.00,0.088,21545.08475,12860.8,14368.2
27.660,43.68,4.904,37980.19978,25063.1,24622.9
22.920,52.93,4.913,24354.01993,15638,15237.5
14.920,66.22,0.082,41998.97872,23868.3,25978.1
16.190,68.74,0.075,30947.52852,25634.9,11334.5
24.650,91.10,4.920,27003.59600,16437.6,12681.6
19.350,81.30,4.911,24190.72142,14597.7,13548.3
16.510,84.10,4.907,37703.48936,22141.5,22854.2
11.500,55.81,0.080,23248.34043,14103.7,10457.4
27.300,37.23,4.919,34270.42623,22487.9,17618.1
20.900,65.90,0.069,34862.16393,21470,17763.9
27.630,55.04,0.069,34680.79470,18666.1,22992.7
18.830,84.70,0.070,23134.52954,18702.1,8602.07
22.090,92.10,4.914,36458.76106,22651.6,12949.7
30.330,35.35,4.911,43184.05316,29726.6,36253.1
24.510,36.71,4.907,32346.57807,22329.1,30655.7
12.670,73.30,0.079,22978.72340,13222,13587.1
14.140,47.98,0.082,37288.10127,23755.6,18737.3
19.590,83.30,4.916,31208.49558,17783,14261.7
27.040,66.52,4.903,29484.03996,21892.7,20494
24.620,41.89,4.905,49052.69700,33255.3,37930.5
16.630,57.34,0.089,22984.61538,18037.2,10236.1
8.870,87.60,0.087,23861.10638,13942.7,15497.4
23.300,86.40,4.923,30730.65483,19011.2,20283.4
12.920,84.70,0.078,32611.40426,19811,15282.6
21.390,88.10,0.348,29016.63717,18849.5,12426.1
14.830,59.23,0.079,39706.32911,26210.3,24393.3
20.580,64.22,4.055,34486.15385,29090.1,16181.2
13.450,63.61,4.918,41857.62712,25298.5,24788.3
16.550,52.02,4.916,30824.61538,24207,11398.6
20.200,62.74,0.075,37907.69231,31972.3,19818.8
13.620,84.10,4.924,23709.62325,12699,15813.8
27.820,49.38,0.066,39891.67592,26857.4,29329.7
15.880,52.35,0.081,33387.07224,27671.1,10401
14.510,73.90,0.075,21396.19772,16378,8695.32
21.610,64.01,4.927,34471.77243,22936.9,12097.8
16.170,62.32,0.088,30777.18631,25590.7,9651.86
21.350,54.09,0.081,34373.99354,20767.8,17367.3
16.070,62.92,0.081,42039.49367,24423.1,25468.9
21.010,74.90,0.072,28787.21421,18977,18995.4
11.500,77.30,0.085,22965.59742,14139.7,12078.5
10.440,90.90,0.071,23705.08475,13495.4,14512.9
20.430,81.10,0.085,46155.62363,28508.7,19567.7
14.440,85.50,0.083,24769.23077,20287.2,7795.66
21.910,62.16,0.086,44208.31510,28340.7,19240.9
22.370,49.57,4.925,31358.59956,25543.6,10714.7
29.630,44.32,4.921,37500.73252,24470.1,25273
13.040,79.60,0.072,39021.53846,33500.8,16823.1
17.170,79.80,0.072,32507.72874,18106.3,17588.4
12.430,71.80,4.922,22861.53846,15768.6,7859.28
17.540,55.71,0.083,28358.80851,15925.6,14388.4
23.180,50.22,4.906,25782.85714,17362,19382.8
13.380,57.58,0.077,31987.83270,27545.9,13610.6
27.590,51.72,4.908,36001.59468,25625.3,30667.8
15.560,75.00,0.070,21177.18631,16112.9,8914.29
22.740,78.40,0.079,37433.69803,22414.1,11350.8
26.740,36.45,4.907,28972.60821,20330.3,20560.3
18.980,75.40,4.918,30758.14570,19384.6,18727.4
21.490,66.00,4.922,36549.24590,20897.8,20451.5
12.160,76.20,0.083,27220.25316,17934.3,17551.8
20.960,44.84,4.916,28683.07692,22094.6,10288.2
17.400,44.10,0.086,31275.57447,18109.8,15526.5
20.130,89.50,0.069,35864.50766,23471,12570.5
20.070,85.10,0.070,39429.93377,21098.5,23825.7
13.640,86.40,0.082,22849.23077,17814,11705.1
13.550,59.88,0.084,23125.42373,11941.6,15861.7
26.950,55.00,4.920,32570.06623,20563.4,22407.9
9.720,88.40,0.075,21287.48936,12757.3,10834.8
19.170,85.00,4.922,31775.57522,18471.5,14279.4
27.360,47.88,4.921,36179.60613,25032,13568.4
34.880,21.94,4.915,38004.51827,25101.3,29541.1
28.450,43.75,4.906,38919.95560,26922.1,27060.6
19.380,61.74,0.082,39796.93654,32500.8,19252.5
12.080,72.40,4.916,21273.84615,15411.6,8911.81
20.620,78.90,4.919,32694.61707,26174.7,10364.5
24.730,46.76,0.087,36519.91247,23792.1,13235.7
17.510,54.49,0.077,23163.07692,18119,10294
17.710,59.28,0.074,31890.49430,26330.8,9588.48
14.420,85.60,4.909,24332.93617,13591.5,14580
23.670,62.56,0.071,36683.44371,20690.6,18627
20.310,81.40,4.913,21348.87417,13412.1,13505
17.850,78.20,0.076,23493.24590,16060.7,11415.1
11.640,49.52,0.087,33968.13559,20341.6,16591.1
28.110,35.75,4.908,35344.58472,25594.9,26685.2
22.880,54.05,0.070,36083.40984,23089.8,17524.9
16.350,68.96,0.073,32067.51346,18007.3,18234.2
23.310,58.31,0.080,41648.26230,24743,25278.7
16.590,62.58,0.075,34426.32911,21093,16782.7
16.420,80.40,0.085,26909.40919,15677.2,12944
31.080,42.48,4.908,36007.97342,24535.4,28360.2
18.690,48.88,4.924,29372.30769,21384.3,10143.6
9.520,91.10,0.079,24528.81356,14513.1,15259.7
11.320,58.16,0.089,27773.16456,17580.5,17413
14.190,89.10,0.075,23157.80409,12933.6,15069.1
25.290,82.00,4.922,46717.87375,29244.3,35614.4
